EXIOBASE_code,EXIOBASE_industry_code,Year,Deforestation_area_ha,Deforestation_emissions_incl_peat_MtCO2,Deforestation_emissions_excl_peat_MtCO2
ID,i01.g,2011,63.3461299318616,0.0394191125063694,0.037875630561474
ID,i01.g,2012,28.1467127467439,0.0160491465827695,0.0160382112131586
ID,i01.g,2013,29.1017927238189,0.0166605720513203,0.0166493616767655
ID,i01.g,2014,17.9256754987973,0.0103555637889465,0.0103440304857932
ID,i01.g,2015,18.3903567365545,0.011064789974334,0.011064789974334
ID,i01.g,2016,9.91222972409385,0.00644183604404665,0.00644183604404665
ID,i01.g,2017,17.7731230550348,0.0107644484765271,0.0107644484765271
ID,i01.g,2018,45.855107246518,0.0260363107636905,0.0260363107636905
ID,i01.h,2005,48874.6932126753,85.871254621032,26.4079051820941
ID,i01.h,2006,57699.4644365178,91.8884935624284,30.454527108708
ID,i01.h,2007,57643.708101641,91.8972346477996,29.8045541572591
ID,i01.h,2008,58825.18454374,93.141818439209,30.0683599811676
ID,i01.h,2009,52673.9212760052,91.4923095191563,26.6414905429065
ID,i01.h,2010,46790.7876386559,92.5581059494468,24.011631815276
ID,i01.h,2011,43340.0970480812,90.9655535993494,21.5010369156117
ID,i01.h,2012,60760.4950500599,97.8130277517607,27.3788328639633
ID,i01.h,2013,63553.4913015932,100.170952087721,28.3490608978015
ID,i01.h,2014,63378.0230439077,101.454204295368,28.1419638794302
ID,i01.h,2015,64133.5573339436,99.4714819210689,29.0884335445013
ID,i01.h,2016,62879.8137011426,100.025656090772,29.3331741564021
ID,i01.h,2017,43029.1892813039,93.3227847987171,22.2528659138374
ID,i01.h,2018,47951.9624619749,98.7475545500195,24.4158862857684
ID,i01.i,2005,24603.04926791,15.2963606232386,15.2963606232386
ID,i01.i,2006,23195.1990726831,14.4145814425227,14.4145814425227
ID,i01.i,2007,22871.2291394978,14.274852445658,14.274852445658
ID,i01.i,2008,23623.3494078956,15.2705287853534,15.2705287853534
ID,i01.i,2009,25117.615089064,16.2680926125074,16.2680926125074
ID,i01.i,2010,24483.4529294898,15.9467283707989,15.9467283707989
ID,i01.i,2011,29201.3763869954,18.9942459067448,18.9942459067448
ID,i01.i,2012,38828.2572132758,25.3224267296509,25.3224267296509
ID,i01.i,2013,49164.2172404082,31.9968489468655,31.9968489468655
ID,i01.i,2014,74329.3702229651,47.1918548580304,47.1918548580304
ID,i01.i,2015,88103.8374981408,55.7112799802923,55.7112799802923
ID,i01.i,2016,82646.2557732841,51.9652148019543,51.9652148019543
ID,i01.i,2017,69870.0321709135,43.2536242560383,43.2536242560383
ID,i01.i,2018,60314.7012603595,36.1132463191174,36.1132463191174
ID,i02,2005,54299.9353475705,22.7487934269335,22.5121464969095
ID,i02,2006,52923.8720874489,22.3424807453771,22.1064128567078
ID,i02,2007,45802.5304700153,19.7046129625361,19.4861141349183
ID,i02,2008,39179.4938616414,17.3264427664302,17.1222280586746
ID,i02,2009,37176.6317497766,16.7128688430687,16.5271552803584
ID,i02,2010,45215.3186063823,19.9037484710778,19.7174511603606
ID,i02,2011,73247.0627975254,31.4782750374521,31.2941862780044
ID,i02,2012,110041.490061714,46.4828620041441,46.3055606037597
ID,i02,2013,130453.487938137,54.5210256396248,54.3467470857883
ID,i02,2014,153253.603299188,62.8366965819687,62.6620717435592
ID,i02,2015,143789.430680672,58.7779990745307,58.6365797187509
ID,i02,2016,109146.930335187,44.217148865302,44.0757295095222
ID,i02,2017,66663.1091319855,26.6203422631905,26.4789229074106
ID,i02,2018,39447.4986333449,15.3873744956409,15.2459551398611
IN,i01.a,2005,0,0.448227605592444,0
IN,i01.a,2006,0,0.445110025896507,0
IN,i01.a,2007,0,0.431313723989861,0
IN,i01.a,2008,0,0.451283044390968,0
IN,i01.a,2009,0,0.428905816336252,0
IN,i01.a,2010,0,0.41670185990986,0
IN,i01.a,2011,1033.82274668992,1.00358932347385,0.588775110716419
IN,i01.a,2012,1151.05318079486,1.06830144024017,0.656458412590896
IN,i01.a,2013,1973.4187587761,1.54132906963982,1.12129424836308
IN,i01.a,2014,1973.4187587761,1.53422054946591,1.12129424836308
IN,i01.a,2015,1973.4187587761,1.53533024916083,1.12129424836308
IN,i01.a,2016,1930.52409419373,1.51226896614339,1.10635543523292
IN,i01.a,2017,3618.56703398198,2.48742967447489,2.08843645720042
IN,i01.a,2018,3831.82120754298,2.60983711815626,2.20118846948951
IN,i01.b,2005,95.5489276782136,0.463227607099614,0.0569427376458531
IN,i01.b,2006,95.5489276782136,0.460553187834145,0.0569427376458531
IN,i01.b,2007,542.004407317404,0.727747372904163,0.315275998061274
IN,i01.b,2008,667.82327791717,0.805020464906997,0.388219831741931
IN,i01.b,2009,789.622324018795,0.883845722129936,0.457904100787103
IN,i01.b,2010,789.622324018795,0.872891998391956,0.457904100787103
IN,i01.b,2011,1757.73273012959,1.41149995837705,1.00052284777852
IN,i01.b,2012,2858.59562635876,2.0503974969173,1.61894197910818
IN,i01.b,2013,4814.5512534788,3.12718911423974,2.70392760800088
IN,i01.b,2014,5844.72127005944,3.69424805519625,3.26639050380416
IN,i01.b,2015,6193.87191020523,3.91423022953687,3.46379074076853
IN,i01.b,2016,5225.76150409444,3.35001743057833,2.92117199377711
IN,i01.b,2017,3582.89420054787,2.40838008273786,1.98747686438618
IN,i01.b,2018,1501.11970282806,1.24115228181355,0.829547401812823
IN,i01.c,2005,93.8681688531831,0.509866010114182,0.055941083193571
IN,i01.c,2006,93.8681688531831,0.497035873248163,0.055941083193571
IN,i01.c,2007,189.411061006098,0.536417942060872,0.110177630470026
IN,i01.c,2008,334.066068422808,0.604017765487402,0.194041765887709
IN,i01.c,2009,417.906382681111,0.664090518063064,0.242008898657638
IN,i01.c,2010,417.906382681111,0.661351213258592,0.242008898657638
IN,i01.c,2011,1187.45917908647,1.06280343804329,0.67333756891411
IN,i01.c,2012,1558.40959310197,1.26244245031196,0.881631660899389
IN,i01.c,2013,1496.50835453872,1.20801604393543,0.843797019646113
IN,i01.c,2014,2115.81798763192,1.53846662958657,1.18168594853693
IN,i01.c,2015,2531.39175974341,1.76979201247107,1.41664001036173
IN,i01.c,2016,2789.97613958489,1.92963829179125,1.57142124546912
IN,i01.c,2017,3073.85011809402,2.07816633985037,1.73625643324193
IN,i01.c,2018,3348.57176899593,2.22351553138527,1.88637439233745
IN,i01.d,2005,699.421467891678,0.944137247185346,0.362115249491963
IN,i01.d,2006,699.421467891678,0.967322441374917,0.362115249491963
IN,i01.d,2007,1153.20963743067,1.11495118095327,0.491823251244809
IN,i01.d,2008,2107.12554524361,1.53958121541389,0.931900085594288
IN,i01.d,2009,3020.69714650551,2.01583664267043,1.41106047160691
IN,i01.d,2010,3020.69714650551,2.07653285287386,1.41106047160691
IN,i01.d,2011,6185.35719821682,3.49222635748071,2.81234946800728
IN,i01.d,2012,9312.58199557216,4.88393359691871,4.21196704421554
IN,i01.d,2013,11526.1118445526,5.99974967759477,5.32213207419739
IN,i01.d,2014,19555.3498158155,10.3298925499028,9.62902049916023
IN,i01.d,2015,28232.5723695243,15.0808944778792,14.394894445124
IN,i01.d,2016,36927.0058377911,20.0983471223498,19.3648156585559
IN,i01.d,2017,41774.5634260861,23.0066607643383,22.2364014064155
IN,i01.d,2018,43561.4186913637,23.7478613129886,22.9710411929955
IN,i01.e,2005,416.352710782059,0.677230868629033,0.248126941393277
IN,i01.e,2006,416.352710782059,0.657717573303612,0.248126941393277
IN,i01.e,2007,765.376179532309,0.851778477082042,0.445208075131135
IN,i01.e,2008,1059.16555273143,1.019149914381,0.615533266206418
IN,i01.e,2009,1300.78884486682,1.16420451992558,0.753771971973408
IN,i01.e,2010,1300.78884486682,1.13156329047481,0.753771971973408
IN,i01.e,2011,3817.86778310936,2.54627112392809,2.16457616427062
IN,i01.e,2012,4277.94822344959,2.79261453837653,2.41583509824289
IN,i01.e,2013,5368.99145090755,3.41148441124548,3.0157847235751
IN,i01.e,2014,5462.20217944608,3.43419241765879,3.06128739048958
IN,i01.e,2015,6329.00356088725,3.92691984684234,3.55135322002974
IN,i01.e,2016,4529.5248871016,2.92159059018294,2.54963123272123
IN,i01.e,2017,3758.61348198737,2.47084425179215,2.11338172856275
IN,i01.e,2018,2420.28329027944,1.70860132300915,1.36862287376199
IN,i01.f,2005,0,0.0563854636717323,0
IN,i01.f,2006,0,0.064024825261144,0
IN,i01.f,2007,91.5444076987072,0.129130212322352,0.0532500365577955
IN,i01.f,2008,91.5444076987072,0.128396818521804,0.0532500365577955
IN,i01.f,2009,91.5444076987072,0.121017243533666,0.0532500365577955
IN,i01.f,2010,91.5444076987072,0.11412729440079,0.0532500365577955
IN,i01.f,2011,761.5748698854,0.498701849790017,0.428797172032154
IN,i01.f,2012,723.499263181954,0.478759574945259,0.40593520087433
IN,i01.f,2013,762.290092332013,0.498887834229977,0.427511526263896
IN,i01.f,2014,762.290092332013,0.497580747840742,0.427511526263896
IN,i01.f,2015,762.290092332013,0.500079947238013,0.427511526263896
IN,i01.f,2016,92.2596301453198,0.12174693228086,0.0519643907895373
IN,i01.f,2017,38.7908291500584,0.0822221674576738,0.0215763253895656
IN,i01.f,2018,816.216131916635,0.513618498403291,0.447859368050194
IN,i01.g,2005,0,0.147507699268721,0
IN,i01.g,2006,0,0.153480662855551,0
IN,i01.g,2007,507.57379947552,0.448039952054828,0.295248219495906
IN,i01.g,2008,978.341317036102,0.721743863544131,0.568176972865743
IN,i01.g,2009,1307.36429361199,0.92894825663985,0.756419215769905
IN,i01.g,2010,1307.36429361199,0.931363387129317,0.756419215769905
IN,i01.g,2011,1789.0410265266,1.21116735385071,1.02639547428265
IN,i01.g,2012,2342.40265570075,1.52003039227376,1.33411149918434
IN,i01.g,2013,1871.63513814017,1.2409082892731,1.0611827458145
IN,i01.g,2014,1542.61216156428,1.06829637126186,0.872940502910342
IN,i01.g,2015,1542.61216156428,1.05506335066098,0.872940502910342
IN,i01.g,2016,1681.51795772741,1.12081600630273,0.956739573012787
IN,i01.g,2017,3459.85567131751,2.15975011134348,1.97919904652546
IN,i01.g,2018,3459.85567131751,2.16105111242956,1.97919904652546
IN,i01.h,2005,24.6497656601725,0.0701242139879779,0.0126945066206072
IN,i01.h,2006,24.6497656601725,0.07302091562298,0.0126945066206072
IN,i01.h,2007,94.0510926467988,0.110443451674409,0.0494959640757877
IN,i01.h,2008,178.086899811528,0.155714244240111,0.094426894227907
IN,i01.h,2009,244.353267238381,0.194146656463761,0.130585700505648
IN,i01.h,2010,244.353267238381,0.194451581684258,0.130585700505648
IN,i01.h,2011,424.252468689198,0.289226446072637,0.223569683581388
IN,i01.h,2012,451.103467343502,0.29425479529226,0.227586291570251
IN,i01.h,2013,475.131152025006,0.280794297973565,0.216967933184688
IN,i01.h,2014,996.834282382332,0.53141954672698,0.468523391401947
IN,i01.h,2015,2159.50048679843,1.16242297705995,1.09802833668116
IN,i01.h,2016,3413.25165081896,1.86791525476171,1.79948942685181
IN,i01.h,2017,4815.40105101526,2.66686965529757,2.59338299077206
IN,i01.h,2018,5630.95881815013,3.13864721757372,3.06106757168402
IN,i01.i,2005,4324.02598927143,2.33265868347337,2.33265868347337
IN,i01.i,2006,4511.52415059798,2.43269868702029,2.43269868702029
IN,i01.i,2007,3996.0257521373,2.15440496567952,2.15440496567952
IN,i01.i,2008,2972.90213990072,1.60453456487924,1.60453456487924
IN,i01.i,2009,1602.57642445629,0.847994008359166,0.847994008359166
IN,i01.i,2010,2053.18178073268,1.07790266625918,1.07790266625918
IN,i01.i,2011,2601.03781991449,1.34876990138692,1.34876990138692
IN,i01.i,2012,5327.86575984114,2.74554020508815,2.74554020508815
IN,i01.i,2013,7557.86033039438,3.85895027837807,3.85895027837807
IN,i01.i,2014,13403.7400259422,6.7226339692987,6.7226339692987
IN,i01.i,2015,16471.3937246463,8.26303409935058,8.26303409935058
IN,i01.i,2016,23525.7929351303,11.8958244915776,11.8958244915776
IN,i01.i,2017,30129.4662056769,15.3171273265119,15.3171273265119
IN,i01.i,2018,36605.4699014199,18.4898543408406,18.4898543408406
IN,i02,2005,42378.3029242745,13.0336533506,13.0336533506
IN,i02,2006,42935.1520416486,12.9403717765891,12.9403717765891
IN,i02,2007,44401.5975875133,13.2711014333899,13.2711014333899
IN,i02,2008,49153.226006357,14.5495170692596,14.5495170692596
IN,i02,2009,49158.3856588097,14.3016498960346,14.3016498960346
IN,i02,2010,47376.4971034271,13.6592255054287,13.6592255054287
IN,i02,2011,39889.1789641022,11.3509265006452,11.3509265006452
IN,i02,2012,35333.0973385805,9.99112901879697,9.99112901879697
IN,i02,2013,27457.8726659893,7.65423896585515,7.65423896585515
IN,i02,2014,22074.1022682357,6.03415953322507,6.03415953322507
IN,i02,2015,18876.17198149,5.0187133617405,5.0187133617405
IN,i02,2016,20868.5192965575,5.59943337672379,5.59943337672379
IN,i02,2017,23733.9742141565,6.41387485177328,6.41387485177328
IN,i02,2018,25429.4305687411,6.82163831390961,6.82163831390961
JP,i01.a,2005,207.551711416994,2.39753591940055,0.105791852587655
JP,i01.a,2006,207.551711416994,2.37132466106647,0.105791852587655
JP,i01.a,2007,207.551711416994,2.35018141594726,0.105791852587655
JP,i01.a,2008,207.551711416994,2.28735448157922,0.105791852587655
JP,i01.a,2009,0,2.17682638448635,0
JP,i01.a,2010,0,2.19215185757151,0
JP,i01.a,2011,0,2.1651829416426,0
JP,i01.a,2012,214.836603223037,2.27887211637041,0.108840774238265
JP,i01.a,2013,214.836603223037,2.28655882829781,0.108840774238265
JP,i01.a,2014,214.836603223037,2.27103229379044,0.108840774238265
JP,i01.a,2015,214.836603223037,2.24900754513296,0.108840774238265
JP,i01.a,2016,214.836603223037,2.22484717360711,0.108840774238265
JP,i01.a,2017,0,2.10076503438753,0
JP,i01.a,2018,0,2.09412416085412,0
JP,i01.b,2005,55.046323462768,0.457767087679105,0.0275613213269179
JP,i01.b,2006,55.046323462768,0.467045159085442,0.0275613213269179
JP,i01.b,2007,55.046323462768,0.449541439171966,0.0275613213269179
JP,i01.b,2008,55.046323462768,0.447515479532301,0.0275613213269179
JP,i01.b,2009,123.631510769249,0.480354153714516,0.0615429444578908
JP,i01.b,2010,153.924143169709,0.490938951918131,0.076858410836379
JP,i01.b,2011,277.481015901383,0.565137014857024,0.138753223276568
JP,i01.b,2012,378.626117424233,0.610466706887173,0.189083145525126
JP,i01.b,2013,448.685505167082,0.647476467441747,0.223889482589819
JP,i01.b,2014,374.691400728575,0.615229329342873,0.186688076648535
JP,i01.b,2015,344.398768328115,0.601897662703331,0.171372610270047
JP,i01.b,2016,220.841895596441,0.542922166006305,0.109477797829858
JP,i01.b,2017,119.69679407359,0.488813017007574,0.0591478755812999
JP,i01.b,2018,49.6374063307413,0.453772096276272,0.024341538516607
JP,i01.c,2005,66.5315632636745,0.237026045840164,0.0336082363833979
JP,i01.c,2006,176.466979097868,0.290118179627469,0.0887508323800073
JP,i01.c,2007,425.250081094013,0.417408097842417,0.214312306932797
JP,i01.c,2008,768.003393974878,0.595389154464822,0.385172733672349
JP,i01.c,2009,1331.0213670178,0.874350493813077,0.665405320134931
JP,i01.c,2010,1882.05255838303,1.15796911385433,0.943980135538509
JP,i01.c,2011,2311.33292392362,1.39482471452929,1.15894274983013
JP,i01.c,2012,2321.82242718912,1.40793615405773,1.16239563057019
JP,i01.c,2013,1995.63187212849,1.24423311794605,0.9997637789008
JP,i01.c,2014,1444.51957555428,0.968446845800547,0.725248677038437
JP,i01.c,2015,838.666927545088,0.661382936480423,0.418939349468674
JP,i01.c,2016,299.472223239377,0.396414974555258,0.148834139180442
JP,i01.c,2017,40.1996179777283,0.272235405360442,0.0198197838875978
JP,i01.c,2018,23.6368601574958,0.265528757706139,0.0115912088174319
JP,i01.d,2005,620.735280399582,2.05693133730352,0.304522907081792
JP,i01.d,2006,963.056302830559,2.16243540688438,0.473879313829369
JP,i01.d,2007,1565.12700734787,2.44127409623099,0.775973932455458
JP,i01.d,2008,2093.45385945122,2.69577816711724,1.03712818928112
JP,i01.d,2009,2115.88000216616,2.6992689041833,1.04785790332832
JP,i01.d,2010,1737.79863047493,2.49044019947098,0.859931523877049
JP,i01.d,2011,1511.1717706927,2.3490177899973,0.746953773098014
JP,i01.d,2012,1535.97559277324,2.33810971752506,0.741303702851242
JP,i01.d,2013,1103.86363317007,2.10790511063835,0.527712050002725
JP,i01.d,2014,997.5250178653,2.04582848676827,0.47674061418551
JP,i01.d,2015,898.569085357133,1.97701129646276,0.429351514356556
JP,i01.d,2016,782.874922708383,1.90010613289811,0.372972858388015
JP,i01.d,2017,155.95705654825,1.59229456455065,0.0765339003460208
JP,i01.d,2018,59.7421640480707,1.53506596936117,0.0289664686835096
JP,i01.e,2005,32.1425303275785,0.305953808328668,0.0162611038267718
JP,i01.e,2006,359.569200938581,0.485455716462246,0.180526811275543
JP,i01.e,2007,535.719075455392,0.566150348145942,0.269430108200277
JP,i01.e,2008,558.704504721564,0.594624933688927,0.280888203879064
JP,i01.e,2009,600.00658720818,0.61132818860447,0.301448106064626
JP,i01.e,2010,594.117671627666,0.592001281449468,0.298460406432544
JP,i01.e,2011,280.207374063977,0.435021248608091,0.140965616344654
JP,i01.e,2012,122.991082876501,0.343301070783153,0.061483692897277
JP,i01.e,2013,296.261759018182,0.424372891083106,0.147527964508688
JP,i01.e,2014,510.131400361812,0.534172211754397,0.252100957111712
JP,i01.e,2015,483.877785614747,0.542591160536257,0.238827552917022
JP,i01.e,2016,470.361412567434,0.552595215141552,0.232056635556141
JP,i01.e,2017,451.427829238099,0.543663731524466,0.222635262078784
JP,i01.e,2018,255.159905400168,0.439073180601069,0.125132894788586
JP,i01.f,2005,0,0.178933358557724,0
JP,i01.f,2006,22.4162485584895,0.19062299039597,0.0112459407199067
JP,i01.f,2007,90.0062240224367,0.223850127728118,0.0453587760216052
JP,i01.f,2008,151.976744102804,0.253645129542886,0.0762507006457844
JP,i01.f,2009,170.292523476026,0.261297030403629,0.0853681738988053
JP,i01.f,2010,170.292523476026,0.257084512346434,0.0853681738988053
JP,i01.f,2011,147.876274917536,0.241651751289234,0.0741222331788985
JP,i01.f,2012,111.227544778624,0.22117954148602,0.0554057981777202
JP,i01.f,2013,56.4426029282925,0.189498204737875,0.0280837542781249
JP,i01.f,2014,67.6728987519402,0.195317298591368,0.0334552920468938
JP,i01.f,2015,67.6728987519402,0.199523613539226,0.0334552920468938
JP,i01.f,2016,67.6728987519402,0.200444586876066,0.0334552920468938
JP,i01.f,2017,36.7316534269056,0.183812895904696,0.0180588917463737
JP,i01.f,2018,29.5460751968698,0.176412095330413,0.0144890110217899
JP,i01.g,2005,0,2.01501529907347e-06,0
JP,i01.g,2006,0,2.01321043407478e-06,0
JP,i01.g,2007,0,2.01230385238459e-06,0
JP,i01.g,2008,0,2.01127470404877e-06,0
JP,i01.g,2009,0,2.01061550291227e-06,0
JP,i01.g,2010,0,2.00135592596303e-06,0
JP,i01.g,2011,0,2.01599901456481e-06,0
JP,i01.g,2012,0,2.01426176559296e-06,0
JP,i01.g,2013,0,2.01516167864856e-06,0
JP,i01.g,2014,0,2.01571614625747e-06,0
JP,i01.g,2015,0,2.02029588190185e-06,0
JP,i01.g,2016,0,2.02166216500208e-06,0
JP,i01.g,2017,0,2.02385841463153e-06,0
JP,i01.g,2018,0,2.0265717685685e-06,0
JP,i01.h,2005,3.2486354830486,0.142643385458287,0.00162656978322794
JP,i01.h,2006,5.71442282448245,0.142083164409991,0.00286362326241768
JP,i01.h,2007,16.0608882993482,0.145137489602189,0.00808551112783152
JP,i01.h,2008,23.3846770361189,0.146656704644052,0.0117363749470527
JP,i01.h,2009,21.5097250060619,0.142392421554415,0.0107936156578013
JP,i01.h,2010,21.5097250060619,0.139154580681292,0.0107936156578013
JP,i01.h,2011,19.0439376646281,0.133510261589129,0.00955656217861159
JP,i01.h,2012,16.3026347664808,0.121894327071711,0.00666243998566883
JP,i01.h,2013,8.93404408955779,0.116819847129804,0.00301157616644765
JP,i01.h,2014,7.56036063656614,0.114435850578873,0.00232776567247109
JP,i01.h,2015,7.56036063656614,0.112361160584373,0.00232776567247109
JP,i01.h,2016,7.56036063656614,0.109952972688522,0.00232776567247109
JP,i01.h,2017,0,0.105453142694376,0
JP,i01.h,2018,0,0.102621541216772,0
JP,i01.i,2005,1944.11911437178,0.867705318378194,0.867705318378194
JP,i01.i,2006,2164.6773817877,0.965983217337816,0.965983217337816
JP,i01.i,2007,1623.49394657049,0.728252601801802,0.728252601801802
JP,i01.i,2008,1340.23887858119,0.59743870187008,0.59743870187008
JP,i01.i,2009,1113.93177628871,0.496113419371381,0.496113419371381
JP,i01.i,2010,1173.67569468581,0.522916035306546,0.522916035306546
JP,i01.i,2011,1197.85422063908,0.533507312262285,0.533507312262285
JP,i01.i,2012,1284.10823409493,0.569753841498761,0.569753841498761
JP,i01.i,2013,1166.92845958622,0.517723244339565,0.517723244339565
JP,i01.i,2014,1152.059505645,0.509450759525272,0.509450759525272
JP,i01.i,2015,1576.05263829871,0.694104374839121,0.694104374839121
JP,i01.i,2016,1792.00623527887,0.78748754026146,0.78748754026146
JP,i01.i,2017,1931.44318309544,0.845911571148527,0.845911571148527
JP,i01.i,2018,2430.69470444217,1.06559438074851,1.06559438074851
MX,i01.a,2005,866.324625778061,0.345059585136898,0.330331617287236
MX,i01.a,2006,866.324625778061,0.347072503242442,0.330331617287236
MX,i01.a,2007,667.638851632466,0.270931214814549,0.254140248470842
MX,i01.a,2008,545.814137836462,0.220273656372387,0.208586987995164
MX,i01.a,2009,322.523499678471,0.138066677993253,0.124125530634764
MX,i01.a,2010,0,0.00968638835630667,0
MX,i01.a,2011,0,0.00892475556931836,0
MX,i01.a,2012,0,0.00733935062695733,0
MX,i01.a,2013,0,0.00749162854494025,0
MX,i01.a,2014,0,0.00882120550790321,0
MX,i01.a,2015,0,0.00894830982915858,0
MX,i01.a,2016,0,0.00882461203903946,0
MX,i01.a,2017,0,0.00845126074479768,0
MX,i01.a,2018,0,0.00926003149324182,0
MX,i01.b,2005,7464.42175974138,3.04345048967185,2.79956309054172
MX,i01.b,2006,7464.42175974138,3.02984149564429,2.79956309054172
MX,i01.b,2007,7464.42175974138,3.0451047925315,2.79956309054172
MX,i01.b,2008,7464.42175974138,3.07905274187846,2.79956309054172
MX,i01.b,2009,6578.70222838134,2.79196562815876,2.472521833185
MX,i01.b,2010,0,0.236156180625607,0
MX,i01.b,2011,0,0.260458936945217,0
MX,i01.b,2012,0,0.200422095903702,0
MX,i01.b,2013,0,0.215084255362802,0
MX,i01.b,2014,0,0.230051209776032,0
MX,i01.b,2015,0,0.270816838240157,0
MX,i01.b,2016,0,0.231278160763378,0
MX,i01.b,2017,0,0.201759615723524,0
MX,i01.b,2018,0,0.166540589658106,0
MX,i01.c,2005,11136.0742019838,7.50927333073197,4.20738575090809
MX,i01.c,2006,2265.33453397839,4.14627986740994,0.835497069134534
MX,i01.c,2007,1905.93173310245,4.06303269813976,0.700916275455692
MX,i01.c,2008,900.418095650337,3.68321778914782,0.333999698204993
MX,i01.c,2009,232.017724063937,3.26034038045206,0.0872009202603967
MX,i01.c,2010,0,3.22102204268701,0
MX,i01.c,2011,0,3.17427665235319,0
MX,i01.c,2012,0,3.15885016192162,0
MX,i01.c,2013,0,3.09895283079517,0
MX,i01.c,2014,0,3.07674410614891,0
MX,i01.c,2015,0,3.01899003158953,0
MX,i01.c,2016,0,3.03514552876572,0
MX,i01.c,2017,0,2.79494977011406,0
MX,i01.c,2018,0,2.7195081991767,0
MX,i01.d,2005,22778.7980985589,5.28448319709314,3.90803764437657
MX,i01.d,2006,14190.8913660923,2.8063143339598,1.35423133791518
MX,i01.d,2007,10457.8009860321,2.39441506080395,1.02932043086719
MX,i01.d,2008,7707.41116087943,2.14949258005718,0.780816173028813
MX,i01.d,2009,4763.49364409901,1.86096745410723,0.473130990446926
MX,i01.d,2010,0,1.41429622737078,0
MX,i01.d,2011,0,1.2962093738217,0
MX,i01.d,2012,0,1.40835582860363,0
MX,i01.d,2013,0,1.44516458199621,0
MX,i01.d,2014,0,1.38462659333977,0
MX,i01.d,2015,0,1.3773444460029,0
MX,i01.d,2016,0,1.3637727027707,0
MX,i01.d,2017,0,1.33395362519612,0
MX,i01.d,2018,0,1.384250728416,0
MX,i01.e,2005,6144.07789651693,2.25584408132847,2.14433138164589
MX,i01.e,2006,5074.47525165185,1.83859537717269,1.75335448316807
MX,i01.e,2007,2424.31302838153,0.890783637966654,0.788390738645302
MX,i01.e,2008,999.404541697766,0.379412953684639,0.284886741698509
MX,i01.e,2009,579.780224945461,0.26959665305134,0.169112715681235
MX,i01.e,2010,0,0.138947507899197,0
MX,i01.e,2011,0,0.151201349989535,0
MX,i01.e,2012,0,0.161642403246699,0
MX,i01.e,2013,0,0.136043750129021,0
MX,i01.e,2014,0,0.173360868491679,0
MX,i01.e,2015,0,0.196376067334974,0
MX,i01.e,2016,0,0.177816777438168,0
MX,i01.e,2017,0,0.154345347948541,0
MX,i01.e,2018,0,0.127487620815776,0
MX,i01.f,2005,3886.40642377021,1.70688483486874,1.44944916071554
MX,i01.f,2006,3474.06868386488,1.53500926544361,1.29271398300883
MX,i01.f,2007,2863.49134957409,1.3091885172443,1.06407919760677
MX,i01.f,2008,2211.72392606394,1.06729441781987,0.826246250055883
MX,i01.f,2009,1453.75137871215,0.820393537323875,0.54637402622994
MX,i01.f,2010,0,0.245003467144925,0
MX,i01.f,2011,0,0.280766774194855,0
MX,i01.f,2012,0,0.254551740007942,0
MX,i01.f,2013,0,0.265484374610879,0
MX,i01.f,2014,0,0.248052615770188,0
MX,i01.f,2015,0,0.250586365147142,0
MX,i01.f,2016,0,0.249686209420589,0
MX,i01.f,2017,0,0.235522971781331,0
MX,i01.f,2018,0,0.241853256426696,0
MX,i01.g,2005,3225.86289474445,1.24594863277056,1.1869062110906
MX,i01.g,2006,3225.86289474445,1.23651525027561,1.1869062110906
MX,i01.g,2007,2770.36795571826,1.0631649674607,1.01634307062136
MX,i01.g,2008,1219.74857809661,0.493404583878033,0.450514887428131
MX,i01.g,2009,20.8250054769582,0.0451725336325475,0.00782681430629903
MX,i01.g,2010,0,0.048147948791495,0
MX,i01.g,2011,0,0.0842087147913535,0
MX,i01.g,2012,0,0.061658509021643,0
MX,i01.g,2013,0,0.0486712818915524,0
MX,i01.g,2014,0,0.0664934015052518,0
MX,i01.g,2015,0,0.0513715293318515,0
MX,i01.g,2016,0,0.0409762076334636,0
MX,i01.g,2017,0,0.0721048511622466,0
MX,i01.g,2018,0,0.0822047759228456,0
MX,i01.h,2005,2858.08598457833,0.802696033393125,0.459728657713449
MX,i01.h,2006,2143.8913801738,0.671894386535712,0.353316538366508
MX,i01.h,2007,1806.18191044095,0.618064879750437,0.297651807045386
MX,i01.h,2008,1090.86508125795,0.510815343991043,0.192765334427067
MX,i01.h,2009,578.874789924723,0.465179356974373,0.108490487321069
MX,i01.h,2010,0,0.31056895659752,0
MX,i01.h,2011,0,0.326617420781608,0
MX,i01.h,2012,0,0.289694060460799,0
MX,i01.h,2013,0,0.283572733920348,0
MX,i01.h,2014,0,0.270731483240109,0
MX,i01.h,2015,0,0.263157003113625,0
MX,i01.h,2016,0,0.248784186268816,0
MX,i01.h,2017,0,0.236388941316502,0
MX,i01.h,2018,0,0.235250638622445,0
MX,i01.i,2005,2107.76004815988,0.68294289545625,0.68294289545625
MX,i01.i,2015,16274.9180464521,5.3686870029871,5.3686870029871
MX,i01.i,2016,27207.7963174477,9.12647933514647,9.12647933514647
MX,i01.i,2017,31941.9017638458,10.7042046830035,10.7042046830035
MX,i01.i,2018,31941.9017638458,10.7042046830035,10.7042046830035
MX,i02,2005,2675,0.213358105779808,0.213358105779808
MX,i02,2006,2675,0.209032334906882,0.209032334906882
